API,year,month,oil
A_30015424390000,2016,NOV,3621
A_30015424390000,2016,DEC,2719
A_30015424390000,2017,JAN,3177
A_30015424390000,2017,FEB,3584
A_30015424390000,2017,MAR,3679
A_30015424390000,2017,APR,3191
A_30015424390000,2017,MAY,2635
A_30015424390000,2017,JUN,3090
A_30015424390000,2017,JUL,2947
A_30015424390000,2017,AUG,2701
A_30015424390000,2017,SEP,2530
A_30015424390000,2017,OCT,2722
A_30015424390000,2017,NOV,2238
A_30015424390000,2017,DEC,1535
A_30015424390000,2018,JAN,1858
A_30015424390000,2018,FEB,2224
A_30015424390000,2018,MAR,1012
A_30015424390000,2018,APR,1787
A_30015424390000,2018,MAY,1439
A_30015424400000,2016,MAR,0
A_30015424400000,2016,APR,10273
A_30015424400000,2016,MAY,16490
A_30015424400000,2016,JUN,7542
A_30015424400000,2016,JUL,4500
A_30015424400000,2016,AUG,4180
A_30015424400000,2016,SEP,5314
A_30015424400000,2016,OCT,4436
A_30015424400000,2016,NOV,3171
A_30015424400000,2016,DEC,3791
A_30015424400000,2017,JAN,3180
A_30015424400000,2017,FEB,2626
A_30015424400000,2017,MAR,2734
A_30015424400000,2017,APR,2318
A_30015424400000,2017,MAY,1485
A_30015424400000,2017,JUN,3097
A_30015424400000,2017,JUL,2162
A_30015424400000,2017,AUG,2252
A_30015424400000,2017,SEP,2143
A_30015424400000,2017,OCT,2167
A_30015424400000,2017,NOV,2032
A_30015424400000,2017,DEC,2147
A_30015424400000,2018,JAN,1796
A_30015424400000,2018,FEB,1630
A_30015424400000,2018,MAR,1785
A_30015424400000,2018,APR,1644
A_30015424400000,2018,MAY,1571
A_30015424460000,2015,OCT,5521
A_30015424460000,2015,NOV,35411
A_30015424460000,2015,DEC,21744
A_30015424460000,2016,JAN,10428
A_30015424460000,2016,FEB,16238
A_30015424460000,2016,MAR,12368
A_30015424460000,2016,APR,10464
A_30015424460000,2016,MAY,7637
A_30015424460000,2016,JUN,7206
A_30015424460000,2016,JUL,8980
A_30015424460000,2016,AUG,7812
A_30015424460000,2016,SEP,3465
A_30015424460000,2016,OCT,4562
A_30015424460000,2016,NOV,4166
A_30015424460000,2016,DEC,3244
A_30015424460000,2017,JAN,3698
A_30015424460000,2017,FEB,3047
A_30015424460000,2017,MAR,2988
A_30015424460000,2017,APR,2130
A_30015424460000,2017,MAY,2614
A_30015424460000,2017,JUN,2869
A_30015424460000,2017,JUL,2466
A_30015424460000,2017,AUG,2635
A_30015424460000,2017,SEP,2768
A_30015424460000,2017,OCT,2301
A_30015424460000,2017,NOV,1342
A_30015424460000,2017,DEC,1221
A_30015424460000,2018,JAN,1207
A_30015424460000,2018,FEB,1145
A_30015424460000,2018,MAR,1523
A_30015424460000,2018,APR,1473
A_30015424460000,2018,MAY,1648
A_30015424470000,2015,OCT,0
A_30015424470000,2015,NOV,1794
A_30015424470000,2015,DEC,3448
A_30015424470000,2016,JAN,2976
A_30015424470000,2016,FEB,3054
A_30015424470000,2016,MAR,2877
A_30015424470000,2016,APR,2339
A_30015424470000,2016,MAY,2009
A_30015424470000,2016,JUN,1778
A_30015424470000,2016,JUL,1668
A_30015424470000,2016,AUG,1477
A_30015424470000,2016,SEP,1369
A_30015424470000,2016,OCT,1241
A_30015424470000,2016,NOV,1058
A_30015424470000,2016,DEC,959
A_30015424470000,2017,JAN,998
A_30015424470000,2017,FEB,595
A_30015424470000,2017,MAR,485
A_30015424470000,2017,APR,645
A_30015424470000,2017,MAY,485
A_30015424470000,2017,JUN,173
A_30015424470000,2017,JUL,3339
A_30015424470000,2017,AUG,3476
A_30015424470000,2017,SEP,2176
A_30015424470000,2017,OCT,2024
A_30015424470000,2017,NOV,2208
A_30015424470000,2017,DEC,2235
A_30015424470000,2018,JAN,1849
A_30015424470000,2018,FEB,1353
A_30015424470000,2018,MAR,1335
A_30015424470000,2018,APR,1181
A_30015424470000,2018,MAY,1623
A_30015424490000,2015,APR,12
A_30015424490000,2015,MAY,8644
A_30015424490000,2015,JUN,9361
A_30015424490000,2015,JUL,8391
A_30015424490000,2015,AUG,6644
A_30015424490000,2015,SEP,5164
A_30015424490000,2015,OCT,4917
A_30015424490000,2015,NOV,4174
A_30015424490000,2015,DEC,3296
A_30015424490000,2016,JAN,3398
A_30015424490000,2016,FEB,2816
A_30015424490000,2016,MAR,2373
A_30015424490000,2016,APR,2140
A_30015424490000,2016,MAY,2042
A_30015424490000,2016,JUN,1705
A_30015424490000,2016,JUL,1612
A_30015424490000,2016,AUG,1596
A_30015424490000,2016,SEP,1537
A_30015424490000,2016,OCT,1559
A_30015424490000,2016,NOV,1515
A_30015424490000,2016,DEC,1606
A_30015424490000,2017,JAN,1519
A_30015424490000,2017,FEB,1291
A_30015424490000,2017,MAR,1306
A_30015424490000,2017,APR,1151
A_30015424490000,2017,MAY,1108
A_30015424490000,2017,JUN,942
A_30015424490000,2017,JUL,1003
A_30015424490000,2017,AUG,735
A_30015424490000,2017,SEP,0
A_30015424490000,2017,OCT,579
A_30015424490000,2017,NOV,1105
A_30015424490000,2017,DEC,1093
A_30015424490000,2018,JAN,1081
A_30015424490000,2018,FEB,900
A_30015424490000,2018,MAR,787
A_30015424490000,2018,APR,753
A_30015424490000,2018,MAY,410
A_30015424510000,2016,JAN,1369
A_30015424510000,2016,FEB,9231
A_30015424510000,2016,MAR,14230
A_30015424510000,2016,APR,17322
A_30015424510000,2016,MAY,12430
A_30015424510000,2016,JUN,9239
A_30015424510000,2016,JUL,7828
A_30015424510000,2016,AUG,6812
A_30015424510000,2016,SEP,6200
A_30015424510000,2016,OCT,5860
A_30015424510000,2016,NOV,5191
A_30015424510000,2016,DEC,5035
A_30015424510000,2017,JAN,4674
A_30015424550000,2015,FEB,18436
A_30015424550000,2015,MAR,25453
A_30015424550000,2015,APR,30523
A_30015424550000,2015,MAY,26448
A_30015424550000,2015,JUN,18519
A_30015424550000,2015,JUL,16014
A_30015424550000,2015,AUG,12566
A_30015424550000,2015,SEP,10750
A_30015424550000,2015,OCT,9382
A_30015424550000,2015,NOV,8370
A_30015424550000,2015,DEC,7107
A_30015424550000,2016,JAN,8484
A_30015424550000,2016,FEB,8014
A_30015424550000,2016,MAR,7931
A_30015424550000,2016,APR,7420
A_30015424550000,2016,MAY,7469
A_30015424550000,2016,JUN,6835
A_30015424550000,2016,JUL,6359
A_30015424550000,2016,AUG,4209
A_30015424550000,2016,SEP,3333
A_30015424550000,2016,OCT,3131
A_30015424550000,2016,NOV,3677
A_30015424550000,2016,DEC,2651
A_30015424550000,2017,JAN,4233
A_30015424550000,2017,FEB,3618
A_30015424550000,2017,MAR,4100
A_30015424550000,2017,APR,2603
A_30015424550000,2017,MAY,802
A_30015424550000,2017,JUN,1007
A_30015424550000,2017,JUL,1647
A_30015424550000,2017,AUG,2047
A_30015424550000,2017,SEP,1876
A_30015424550000,2017,OCT,1897
A_30015424550000,2017,NOV,1634
A_30015424550000,2017,DEC,1191
A_30015424550000,2018,JAN,856
A_30015424550000,2018,FEB,659
A_30015424550000,2018,MAR,1066
A_30015424550000,2018,APR,142
A_30015424550000,2018,MAY,824
A_30015424560000,2014,DEC,1258
A_30015424560000,2015,JAN,10257
A_30015424560000,2015,FEB,8353
A_30015424560000,2015,MAR,5427
A_30015424560000,2015,APR,4253
A_30015424560000,2015,MAY,3212
A_30015424560000,2015,JUN,2851
A_30015424560000,2015,JUL,2995
A_30015424560000,2015,AUG,2589
A_30015424560000,2015,SEP,1043
A_30015424560000,2015,DEC,1830
A_30015424560000,2016,JAN,2687
A_30015424560000,2016,FEB,2199
A_30015424560000,2016,MAR,1492
A_30015424560000,2016,APR,1132
A_30015424560000,2016,MAY,2321
A_30015424560000,2016,JUN,2037
A_30015424560000,2016,JUL,2088
A_30015424560000,2016,AUG,1375
A_30015424560000,2016,SEP,1236
A_30015424560000,2016,OCT,1591
A_30015424560000,2016,NOV,2247
A_30015424560000,2016,DEC,1674
A_30015424560000,2017,JAN,637
A_30015424560000,2017,FEB,1683
A_30015424560000,2017,MAR,1518
A_30015424560000,2017,MAY,1472
A_30015424560000,2017,JUN,1658
A_30015424560000,2017,JUL,1349
A_30015424560000,2017,AUG,1564
A_30015424560000,2017,SEP,1265
A_30015424560000,2017,OCT,1243
A_30015424560000,2017,NOV,1098
A_30015424560000,2017,DEC,523
A_30015424560000,2018,JAN,1186
A_30015424560000,2018,FEB,1023
A_30015424560000,2018,MAR,495
A_30015424560000,2018,APR,1441
A_30015424560000,2018,MAY,1269
A_30015424570000,2015,JAN,1992
A_30015424570000,2015,FEB,2149
A_30015424570000,2015,MAR,62
A_30015424570000,2015,APR,2588
A_30015424570000,2015,MAY,2122
A_30015424570000,2015,JUN,1593
A_30015424570000,2015,JUL,928
A_30015424570000,2015,AUG,1935
A_30015424570000,2015,SEP,1114
A_30015424570000,2016,MAR,1775
A_30015424570000,2016,APR,801
A_30015424570000,2016,MAY,380
A_30015424570000,2016,JUN,2011
A_30015424570000,2016,JUL,748
A_30015424570000,2016,AUG,1429
A_30015424570000,2016,SEP,1092
A_30015424570000,2016,OCT,1029
A_30015424570000,2016,NOV,977
A_30015424570000,2016,DEC,869
A_30015424570000,2017,JAN,917
A_30015424570000,2017,FEB,731
A_30015424570000,2017,MAR,571
A_30015424570000,2017,APR,715
A_30015424570000,2017,MAY,692
A_30015424570000,2017,JUN,619
A_30015424570000,2017,JUL,672
A_30015424570000,2017,AUG,641
A_30015424570000,2017,SEP,550
A_30015424570000,2017,OCT,587
A_30015424570000,2017,NOV,577
A_30015424570000,2017,DEC,627
A_30015424570000,2018,JAN,723
A_30015424570000,2018,FEB,484
A_30015424570000,2018,MAR,438
A_30015424570000,2018,APR,396
A_30015424570000,2018,MAY,261
A_30015424700000,2016,SEP,26135
A_30015424700000,2016,OCT,24095
A_30015424700000,2016,NOV,14628
A_30015424700000,2016,DEC,11179
A_30015424700000,2017,JAN,8796
A_30015424700000,2017,FEB,6965
A_30015424700000,2017,MAR,3843
A_30015424700000,2017,APR,3227
A_30015424700000,2017,MAY,5788
A_30015424700000,2017,JUN,4307
A_30015424700000,2017,JUL,1403
A_30015424700000,2017,AUG,3935
A_30015424700000,2017,SEP,4815
A_30015424700000,2017,OCT,6937
A_30015424700000,2017,NOV,6006
A_30015424700000,2017,DEC,5637
A_30015424700000,2018,JAN,4175
A_30015424700000,2018,FEB,4813
A_30015424700000,2018,MAR,4449
A_30015424700000,2018,APR,3466
A_30015424700000,2018,MAY,3177
A_30015424710000,2015,OCT,3482
A_30015424710000,2015,NOV,31357
A_30015424710000,2015,DEC,24026
A_30015424710000,2016,JAN,18445
A_30015424710000,2016,FEB,11187
A_30015424710000,2016,MAR,9249
A_30015424710000,2016,APR,7052
A_30015424710000,2016,MAY,9473
A_30015424710000,2016,JUN,5859
A_30015424710000,2016,JUL,5341
A_30015424710000,2016,AUG,4531
A_30015424710000,2016,SEP,3777
A_30015424710000,2016,OCT,3654
A_30015424710000,2016,NOV,3053
A_30015424710000,2016,DEC,2759
A_30015424710000,2017,JAN,2562
A_30015424710000,2017,FEB,2159
A_30015424710000,2017,MAR,2474
A_30015424710000,2017,APR,2549
A_30015424710000,2017,MAY,2437
A_30015424710000,2017,JUN,1892
A_30015424710000,2017,JUL,1596
A_30015424710000,2017,AUG,1343
A_30015424710000,2017,SEP,1311
A_30015424710000,2017,OCT,1183
A_30015424710000,2017,NOV,990
A_30015424710000,2017,DEC,888
A_30015424710000,2018,JAN,986
A_30015424710000,2018,FEB,833
A_30015424710000,2018,MAR,903
A_30015424710000,2018,APR,1565
A_30015424710000,2018,MAY,1556
A_30015424820000,2015,MAR,917
A_30015424820000,2015,APR,8411
A_30015424820000,2015,MAY,6822
A_30015424820000,2015,JUN,6858
A_30015424820000,2015,JUL,4582
A_30015424820000,2015,AUG,3627
A_30015424820000,2015,SEP,3107
A_30015424820000,2015,OCT,2837
A_30015424820000,2015,NOV,2560
A_30015424820000,2015,DEC,2153
A_30015424820000,2016,JAN,2232
A_30015424820000,2016,FEB,1993
A_30015424820000,2016,MAR,2006
A_30015424820000,2016,APR,1864
A_30015424820000,2016,MAY,1802
A_30015424820000,2016,JUN,1644
A_30015424820000,2016,JUL,1610
A_30015424820000,2016,AUG,1179
A_30015424820000,2016,SEP,1430
A_30015424820000,2016,OCT,1434
A_30015424820000,2016,NOV,1329
A_30015424820000,2016,DEC,1349
A_30015424820000,2017,JAN,1301
A_30015424820000,2017,FEB,1189
A_30015424820000,2017,MAR,1178
A_30015424820000,2017,APR,1120
A_30015424820000,2017,MAY,1124
A_30015424820000,2017,JUN,940
A_30015424820000,2017,JUL,1046
A_30015424820000,2017,AUG,1016
A_30015424820000,2017,SEP,955
A_30015424820000,2017,OCT,976
A_30015424820000,2017,NOV,936
A_30015424820000,2017,DEC,940
A_30015424820000,2018,JAN,868
A_30015424820000,2018,FEB,805
A_30015424820000,2018,MAR,679
A_30015424820000,2018,APR,776
A_30015424820000,2018,MAY,596
A_30015424840000,2015,MAR,6508
A_30015424840000,2015,APR,16474
A_30015424840000,2015,MAY,10000
A_30015424840000,2015,JUN,6542
A_30015424840000,2015,JUL,5537
A_30015424840000,2015,AUG,5502
A_30015424840000,2015,SEP,4295
A_30015424840000,2015,OCT,3979
A_30015424840000,2015,NOV,3630
A_30015424840000,2015,DEC,3004
A_30015424840000,2016,JAN,3558
A_30015424840000,2016,FEB,1814
A_30015424840000,2016,MAR,3070
A_30015424840000,2016,APR,1895
A_30015424840000,2016,MAY,1706
A_30015424840000,2016,JUN,2025
A_30015424840000,2016,JUL,1664
A_30015424840000,2016,AUG,1784
A_30015424840000,2016,SEP,1437
A_30015424840000,2016,OCT,1309
A_30015424840000,2016,NOV,1446
A_30015424840000,2016,DEC,1498
A_30015424840000,2017,JAN,1338
A_30015424840000,2017,FEB,1222
A_30015424840000,2017,MAR,1329
A_30015424840000,2017,APR,1355
A_30015424840000,2017,MAY,1117
A_30015424840000,2017,JUN,683
A_30015424840000,2017,JUL,967
A_30015424840000,2017,AUG,1112
A_30015424840000,2017,SEP,1126
A_30015424840000,2017,OCT,1133
A_30015424840000,2017,NOV,1308
A_30015424840000,2017,DEC,1228
A_30015424840000,2018,JAN,1204
A_30015424840000,2018,FEB,890
A_30015424840000,2018,MAR,974
A_30015424840000,2018,APR,693
A_30015424840000,2018,MAY,416
A_30015424850000,2016,FEB,0
A_30015424850000,2016,MAR,12536
A_30015424850000,2016,APR,12566
A_30015424850000,2016,MAY,7561
A_30015424850000,2016,JUN,5159
A_30015424850000,2016,JUL,4661
A_30015424850000,2016,AUG,4480
A_30015424850000,2016,SEP,3605
A_30015424850000,2016,OCT,3247
A_30015424850000,2016,NOV,2985
A_30015424850000,2016,DEC,2659
A_30015424850000,2017,JAN,2481
A_30015424850000,2017,FEB,2025
A_30015424850000,2017,MAR,2145
A_30015424850000,2017,APR,2079
A_30015424850000,2017,MAY,1754
A_30015424850000,2017,JUN,1535
A_30015424850000,2017,JUL,1461
A_30015424850000,2017,AUG,1458
A_30015424850000,2017,SEP,1815
A_30015424850000,2017,OCT,1414
A_30015424850000,2017,NOV,1877
A_30015424850000,2017,DEC,1438
A_30015424850000,2018,JAN,1461
A_30015424850000,2018,FEB,1271
A_30015424850000,2018,MAR,1204
A_30015424850000,2018,APR,1817
A_30015424850000,2018,MAY,1322
A_30015424860000,2016,FEB,0
A_30015424860000,2016,MAR,16775
A_30015424860000,2016,APR,19990
A_30015424860000,2016,MAY,12185
A_30015424860000,2016,JUN,9760
A_30015424860000,2016,JUL,7767
A_30015424860000,2016,AUG,6422
A_30015424860000,2016,SEP,5299
A_30015424860000,2016,OCT,4323
A_30015424860000,2016,NOV,4343
A_30015424860000,2016,DEC,4025
A_30015424860000,2017,JAN,3418
A_30015424860000,2017,FEB,2751
A_30015424860000,2017,MAR,2749
A_30015424860000,2017,APR,2744
A_30015424860000,2017,MAY,2176
A_30015424860000,2017,JUN,2065
A_30015424860000,2017,JUL,2465
A_30015424860000,2017,AUG,2182
A_30015424860000,2017,SEP,2126
A_30015424860000,2017,OCT,1843
A_30015424860000,2017,NOV,1468
A_30015424860000,2017,DEC,1868
A_30015424860000,2018,JAN,1840
A_30015424860000,2018,FEB,1408
A_30015424860000,2018,MAR,1933
A_30015424860000,2018,APR,782
A_30015424860000,2018,MAY,1586
A_30015424870000,2016,FEB,6403
A_30015424870000,2016,MAR,35194
A_30015424870000,2016,APR,33554
A_30015424870000,2016,MAY,24406
A_30015424870000,2016,JUN,16182
A_30015424870000,2016,JUL,14092
A_30015424870000,2016,AUG,10880
A_30015424870000,2016,SEP,9041
A_30015424870000,2016,OCT,8149
A_30015424870000,2016,NOV,6896
A_30015424870000,2016,DEC,6555
A_30015424870000,2017,JAN,5881
A_30015424870000,2017,FEB,4151
A_30015424870000,2017,MAR,4711
A_30015424870000,2017,APR,2603
A_30015424870000,2017,MAY,3776
A_30015424870000,2017,JUN,3535
A_30015424870000,2017,JUL,3623
A_30015424870000,2017,AUG,3641
A_30015424870000,2017,SEP,3048
A_30015424870000,2017,OCT,3318
A_30015424870000,2017,NOV,3287
A_30015424870000,2017,DEC,3052
A_30015424870000,2018,JAN,3002
A_30015424870000,2018,FEB,2670
A_30015424870000,2018,MAR,2711
A_30015424870000,2018,APR,1985
A_30015424870000,2018,MAY,1724
A_30015424890000,2015,FEB,313
A_30015424890000,2015,MAR,5557
A_30015424890000,2015,APR,6339
A_30015424890000,2015,MAY,3169
A_30015424890000,2015,JUN,6338
A_30015424890000,2015,JUL,4918
A_30015424890000,2015,AUG,4269
A_30015424890000,2015,SEP,3157
A_30015424890000,2015,OCT,3030
A_30015424890000,2015,NOV,3137
A_30015424890000,2015,DEC,2450
A_30015424890000,2016,JAN,1042
A_30015424890000,2016,FEB,2427
A_30015424890000,2016,MAR,2405
A_30015424890000,2016,APR,2423
A_30015424890000,2016,MAY,1949
A_30015424890000,2016,JUN,1983
A_30015424890000,2016,JUL,1888
A_30015424890000,2016,AUG,1953
A_30015424890000,2016,SEP,1857
A_30015424890000,2016,OCT,1455
A_30015424890000,2016,NOV,1291
A_30015424890000,2016,DEC,810
A_30015424890000,2017,JAN,1476
A_30015424890000,2017,FEB,1164
A_30015424890000,2017,MAR,1138
A_30015424890000,2017,APR,1047
A_30015424890000,2017,MAY,1483
A_30015424890000,2017,JUN,1151
A_30015424890000,2017,JUL,1183
A_30015424890000,2017,AUG,1139
A_30015424890000,2017,SEP,981
A_30015424890000,2017,OCT,1276
A_30015424890000,2017,NOV,896
A_30015424890000,2017,DEC,1229
A_30015424890000,2018,JAN,1118
A_30015424890000,2018,FEB,346
A_30015424890000,2018,MAR,132
A_30015424890000,2018,APR,293
A_30015424890000,2018,MAY,165
A_30015424900000,2015,AUG,5437
A_30015424900000,2015,SEP,7046
A_30015424900000,2015,OCT,5643
A_30015424900000,2015,NOV,4073
A_30015424900000,2015,DEC,2837
A_30015424900000,2016,JAN,2943
A_30015424900000,2016,FEB,2292
A_30015424900000,2016,MAR,2271
A_30015424900000,2016,APR,2090
A_30015424900000,2016,MAY,1935
A_30015424900000,2016,JUN,1573
A_30015424900000,2016,JUL,1096
A_30015424900000,2016,AUG,1172
A_30015424900000,2016,SEP,1062
A_30015424900000,2016,OCT,1018
A_30015424900000,2016,NOV,426
A_30015424900000,2016,DEC,912
A_30015424900000,2017,JAN,813
A_30015424900000,2017,FEB,247
A_30015424900000,2017,MAR,721
A_30015424900000,2017,APR,761
A_30015424900000,2017,MAY,713
A_30015424900000,2017,JUN,772
A_30015424900000,2017,JUL,658
A_30015424900000,2017,AUG,427
A_30015424900000,2017,SEP,490
A_30015424900000,2017,OCT,688
A_30015424900000,2017,NOV,742
A_30015424900000,2017,DEC,746
A_30015424900000,2018,JAN,650
A_30015424900000,2018,FEB,542
A_30015424900000,2018,MAR,619
A_30015424900000,2018,APR,939
A_30015424900000,2018,MAY,1049
A_30015424970000,2015,JAN,3811
A_30015424970000,2015,FEB,35937
A_30015424970000,2015,MAR,22752
A_30015424970000,2015,APR,3665
A_30015424970000,2015,MAY,7972
A_30015424970000,2015,JUN,7634
A_30015424970000,2015,JUL,6846
A_30015424970000,2015,AUG,5965
A_30015424970000,2015,SEP,5312
A_30015424970000,2015,OCT,4816
A_30015424970000,2015,NOV,5087
A_30015424970000,2015,DEC,4418
A_30015424970000,2016,JAN,5146
A_30015424970000,2016,FEB,4397
A_30015424970000,2016,MAR,4131
A_30015424970000,2016,APR,3698
A_30015424970000,2016,MAY,3598
A_30015424970000,2016,JUN,3077
A_30015424970000,2016,JUL,3088
A_30015424970000,2016,AUG,3206
A_30015424970000,2016,SEP,2677
A_30015424970000,2016,OCT,2817
A_30015424970000,2016,NOV,2639
A_30015424970000,2016,DEC,2586
A_30015424970000,2017,JAN,2748
A_30015424970000,2017,FEB,2318
A_30015424970000,2017,MAR,2347
A_30015424970000,2017,APR,517
A_30015424970000,2017,MAY,1675
A_30015424970000,2017,JUN,2368
A_30015424970000,2017,JUL,2179
A_30015424970000,2017,AUG,2092
A_30015424970000,2017,SEP,1905
A_30015424970000,2017,OCT,1934
A_30015424970000,2017,NOV,1756
A_30015424970000,2017,DEC,1924
A_30015424970000,2018,JAN,1976
A_30015424970000,2018,FEB,1650
A_30015424970000,2018,MAR,1964
A_30015424970000,2018,APR,1437
A_30015424970000,2018,MAY,1963
